Device	Thermistor_NTC_4wire	250	500
Device	Thermistor_NTC_US	250	300
Device	Thermistor_PTC	250	300
Device	Thermistor_PTC_3wire	250	500
Device	Thermistor_PTC_4wire	250	500
Device	Thermistor_PTC_US	250	300
Device	Thermistor_US	150	300
Device	Opamp_Dual_Generic	600	400
Device	Opamp_Quad_Generic	600	400
Device	Crystal	300	200
Device	Crystal_GND2	300	400
Device	Crystal_GND23	300	400
Device	Crystal_GND23_Small	200	200
Device	Crystal_GND24	300	400
Device	Crystal_GND24_Small	200	200
Device	Crystal_GND2_Small	200	200
Device	Crystal_GND3	300	400
Device	Crystal_GND3_Small	200	200
Device	Crystal_Small	200	120
Device	Resonator	300	400
Device	Resonator_Small	280	400
Diode	1.5KExxA	300	100
Diode	1.5KExxCA	300	100
Diode	1N4001	300	100
Diode	1N4148	300	100
Diode	1N4148WS	300	100
Diode	1N4148WT	300	100
Diode	1N53xxB	300	100
Diode	1N5400	300	100
Diode	1N5711UR	300	100
Diode	1N5820	300	100
Diode	1N6263	300	100
Diode	2BZX84Cxx	300	400
Diode	5KPxxA	300	100
Diode	5KPxxCA	300	100
Diode	B120-E3	300	100
Diode	B220	300	100
Diode	B320	300	100
Diode	BAR42FILM	300	100
Diode	BAS16TW	300	100
Diode	BAS16W	300	100
Diode	BAS40-04	600	300
Diode	BAT48JFILM	300	100
Diode	BAT48ZFILM	300	100
Diode	BAT54A	600	400
Diode	BAT54ADW	300	100
Diode	BAT54AW	600	400
Diode	BAT54C	600	400
Diode	BAT54CW	600	400
Diode	BAT54J	300	100
Diode	BAT54S	600	400
Diode	BAT54SW	600	400
Diode	BAT54W	300	100
Diode	BAV70	600	400
Diode	BAV70M	600	400
Diode	BAV70S	600	400
Diode	BAV70T	600	400
Diode	BAV70W	600	400
Diode	BAV756S	600	400
Diode	BAV99	600	400
Diode	BAV99S	600	400
Diode	BYV79-100	300	100
Diode	BZD27Cxx	300	100
Diode	BZM55Bxx	300	100
Diode	BZT52Bxx	300	100
Diode	BZX384-xxx	300	100
Diode	BZX84Cxx	300	100
Diode	C3D02060F	300	100
Diode	C3D06060G	300	100
Diode	C3D16060D	400	300
Diode	C3D1P7060Q	300	100
Diode	C4D10120H	300	100
Diode	CD4148W	300	100
Diode	CSD01060E	300	100
Diode	DB3	300	200
Diode	ESD9B5.0ST5G	300	100
Diode	IDDD04G65C6	300	100
Diode	LL41	300	100
Diode	LL4148	300	100
Diode	MBR735	300	100
Diode	MCL4148	300	100
Diode	MM3Zxx	300	100
Diode	MM5Zxx	300	100
Diode	MMBZxx	300	400
Diode	MMSD914	300	100
Diode	MRA4003T3G	300	100
Diode	PMEG2005EH	300	100
Diode	PMEG2005EJ	300	100
Diode	PMEG2010AET	300	100
Diode	PMEG4050EP	300	100
Diode	Rohm_UMN1N	300	100
Diode	Rohm_UMP11N	300	100
Diode	S2JTR	300	100
Diode	SB120	300	100
Diode	SD05_SOD323	300	100
Diode	SD103ATW	300	100
Diode	SM4001	300	100
Diode	SM712_SOT23	700	300
Diode	STTH212S	300	100
Diode	VS-6ESU06	300	100
Diode	Z1SMAxxx	300	100
Diode	Z2SMBxxx	300	100
Diode	Z3SMCxxx	300	100
Diode	ZMDxx	300	100
Diode	ZMYxx	300	100
Diode	ZPDxx	300	100
Diode	ZPYxx	300	100
LED	HDSP-4830	400	100
LED	HDSP-4830_2	400	1200
LED	HDSP-4832	400	100
LED	HDSP-4832_2	400	1200
LED	HDSP-4836	400	100
LED	HDSP-4836_2	400	1200
LED	HDSP-4840	400	100
LED	HDSP-4840_2	400	1200
LED	HDSP-4850	400	100
LED	HDSP-4850_2	400	1200
LED	HLCP-J100	400	100
LED	HLCP-J100_2	400	1200
LED	APA-106-F5	600	600
LED	APA102	600	600
LED	APA102-2020	600	600
LED	APFA3010	400	700
LED	ASMB-MTB0-0A3A2	400	700
LED	ASMB-MTB1-0A3A2	400	800
LED	ASMT-YTC2-0AA02	600	400
LED	CLS6B-FKW	600	400
LED	CLV1L-FKB	400	660
LED	IR26-21C_L110_TR8	360	180
LED	IRL81A	400	250
LED	Inolux_IN-PI554FCH	600	600
LED	Inolux_IN-PI556FCH	600	600
LED	LD271	400	250
LED	LED_Cree_XHP50_12V	700	400
LED	LED_Cree_XHP50_6V	500	800
LED	LED_Cree_XHP70_12V	700	400
LED	LED_Cree_XHP70_6V	500	800
LED	NeoPixel_THT	600	600
LED	QLS6A-FKW	600	600
LED	SFH4356P	400	250
LED	SFH460	400	250
LED	SFH482	400	250
LED	SK6805	600	600
LED	SK6812	600	600
LED	SK6812MINI	600	600
LED	SMLVN6RGB	400	660
LED	WS2812B	600	600
LED	WS2812S	600	600
LED	WS2813	600	600
LED	WS2822S	600	600
Motor	Fan	256	600
Motor	Fan_ALT	360	600
Motor	Fan_IEC60617	260	600
Motor	Fan_Tacho	600	600
Motor	Fan_Tacho_PWM	600	600
Motor	Motor_AC	256	600
Motor	Motor_DC	256	600
Motor	Motor_DC_ALT	234	600
Motor	Motor_Servo	600	350
Motor	Motor_Servo_AirTronics	600	350
Motor	Stepper_Motor_bipolar	600	600
Motor	Stepper_Motor_unipolar_5pin	600	600
Motor	Stepper_Motor_unipolar_6pin	600	600
Oscillator	5P49V6965	1000	2400
Oscillator	ASDMB-xxxMHz	800	600
Oscillator	KT2520K-T	600	600
Oscillator	LTC6905xS5-80	800	600
Oscillator	MAX7375AXR805	800	600
Oscillator	MV267	800	600
Oscillator	MV317	800	600
Oscillator	NB3N502	800	1000
Oscillator	NB3N511	800	1000
Oscillator	Si512A_2.5x3.2mm	800	800
Oscillator	Si513A_2.5x3.2mm	800	800
Oscillator	Si5351A-B-GM	1200	1800
Oscillator	Si5351A-B-GT	1000	1000
Oscillator	Si5351B-B-GM	1200	1800
Oscillator	Si5351C-B-GM	1200	1800
Oscillator	Si570	1000	800
Oscillator	Si571	1200	1000
Oscillator	XUX51	800	600
Oscillator	XUX71	800	600
