3833	Transistor_BJT	BC307	2	B	2	R	1	1	I
3834	Transistor_BJT	BC307	3	E	3	U	1	1	P
3835	Transistor_BJT	BC413	1	C	1	D	1	1	P
3836	Transistor_BJT	BC413	2	B	2	R	1	1	I
3837	Transistor_BJT	BC413	3	E	3	U	1	1	P
3838	Transistor_BJT	BC516	1	C	1	D	1	1	P
3839	Transistor_BJT	BC516	2	B	2	R	1	1	I
3840	Transistor_BJT	BC516	3	E	3	U	1	1	P
3841	Transistor_BJT	BC517	1	C	1	D	1	1	P
3842	Transistor_BJT	BC517	2	B	2	R	1	1	I
3843	Transistor_BJT	BC517	3	E	3	U	1	1	P
3844	Transistor_BJT	BC547	1	C	1	D	1	1	P
3845	Transistor_BJT	BC547	2	B	2	R	1	1	I
3846	Transistor_BJT	BC547	3	E	3	U	1	1	P
3847	Transistor_BJT	BC557	1	C	1	D	1	1	P
3848	Transistor_BJT	BC557	2	B	2	R	1	1	I
3849	Transistor_BJT	BC557	3	E	3	U	1	1	P
3850	Transistor_BJT	BC636	1	E	1	U	1	1	P
3851	Transistor_BJT	BC636	2	C	2	D	1	1	P
3852	Transistor_BJT	BC636	3	B	3	R	1	1	I
3853	Transistor_BJT	BC807	1	B	1	R	1	1	I
3854	Transistor_BJT	BC807	2	E	2	U	1	1	P
3855	Transistor_BJT	BC807	3	C	3	D	1	1	P
3856	Transistor_BJT	BC807W	1	B	1	R	1	1	I
3857	Transistor_BJT	BC807W	2	E	2	U	1	1	P
3858	Transistor_BJT	BC807W	3	C	3	D	1	1	P
3859	Transistor_BJT	BC817	1	B	1	R	1	1	I
3860	Transistor_BJT	BC817	2	E	2	U	1	1	P
3861	Transistor_BJT	BC817	3	C	3	D	1	1	P
3862	Transistor_BJT	BC817W	1	B	1	R	1	1	I
3863	Transistor_BJT	BC817W	2	E	2	U	1	1	P
3864	Transistor_BJT	BC817W	3	C	3	D	1	1	P
3865	Transistor_BJT	BC846BPN	1	E1	1	U	1	1	P
3866	Transistor_BJT	BC846BPN	2	B1	2	R	1	1	I
3867	Transistor_BJT	BC846BPN	3	C2	3	D	2	1	P
3868	Transistor_BJT	BC846BPN	4	E2	4	U	2	1	P
3869	Transistor_BJT	BC846BPN	5	B2	5	R	2	1	I
3870	Transistor_BJT	BC846BPN	6	C1	6	D	1	1	P
3871	Transistor_BJT	BC846BS	1	E1	1	U	1	1	P
3872	Transistor_BJT	BC846BS	2	B1	2	R	1	1	I
3873	Transistor_BJT	BC846BS	3	C2	3	D	2	1	P
3874	Transistor_BJT	BC846BS	4	E2	4	U	2	1	P
3875	Transistor_BJT	BC846BS	5	B2	5	R	2	1	I
3876	Transistor_BJT	BC846BS	6	C1	6	D	1	1	P
3877	Transistor_BJT	BC856BS	1	E1	1	U	1	1	P
3878	Transistor_BJT	BC856BS	2	B1	2	R	1	1	I
3879	Transistor_BJT	BC856BS	3	C2	3	D	2	1	P
3880	Transistor_BJT	BC856BS	4	E2	4	U	2	1	P
3881	Transistor_BJT	BC856BS	5	B2	5	R	2	1	I
3882	Transistor_BJT	BC856BS	6	C1	6	D	1	1	P
3883	Transistor_BJT	BCP51	1	B	1	R	1	1	I
3884	Transistor_BJT	BCP51	2	C	2	D	1	1	P
3885	Transistor_BJT	BCP51	3	E	3	U	1	1	P
3886	Transistor_BJT	BCV29	1	B	1	R	1	1	I
3887	Transistor_BJT	BCV29	2	C	2	D	1	1	P
3888	Transistor_BJT	BCV29	3	E	3	U	1	1	P
3889	Transistor_BJT	BCV61	1	C2	1	D	1	1	P
3890	Transistor_BJT	BCV61	2	C1	2	D	1	1	P
3891	Transistor_BJT	BCV61	3	E1	3	U	1	1	P
3892	Transistor_BJT	BCV61	4	E2	4	U	1	1	P
3893	Transistor_BJT	BCV62	1	C2	1	U	1	1	P
3894	Transistor_BJT	BCV62	2	C1	2	U	1	1	P
3895	Transistor_BJT	BCV62	3	E1	3	D	1	1	P
3896	Transistor_BJT	BCV62	4	E2	4	D	1	1	P
3897	Transistor_BJT	BCX51	1	B	1	R	1	1	I
3898	Transistor_BJT	BCX51	2	C	2	D	1	1	P
3899	Transistor_BJT	BCX51	3	E	3	U	1	1	P
3900	Transistor_BJT	BCX56	1	B	1	R	1	1	I
3901	Transistor_BJT	BCX56	2	C	2	D	1	1	P
3902	Transistor_BJT	BCX56	3	E	3	U	1	1	P
3903	Transistor_BJT	BD139	1	E	1	U	1	1	P
3904	Transistor_BJT	BD139	2	C	2	D	1	1	P
3905	Transistor_BJT	BD139	3	B	3	R	1	1	I
3906	Transistor_BJT	BD140	1	E	1	U	1	1	P
3907	Transistor_BJT	BD140	2	C	2	D	1	1	P
3908	Transistor_BJT	BD140	3	B	3	R	1	1	I
3909	Transistor_BJT	BD249	1	B	1	R	1	1	I
3910	Transistor_BJT	BD249	2	C	2	D	1	1	P
3911	Transistor_BJT	BD249	3	E	3	U	1	1	P
3912	Transistor_BJT	BD250	1	B	1	R	1	1	I
3913	Transistor_BJT	BD250	2	C	2	D	1	1	P
3914	Transistor_BJT	BD250	3	E	3	U	1	1	P
3915	Transistor_BJT	BD433	1	E	1	U	1	1	P
3916	Transistor_BJT	BD433	2	C	2	D	1	1	P
3917	Transistor_BJT	BD433	3	B	3	R	1	1	I
3918	Transistor_BJT	BD434	1	E	1	U	1	1	P
3919	Transistor_BJT	BD434	2	C	2	D	1	1	P
3920	Transistor_BJT	BD434	3	B	3	R	1	1	I
3921	Transistor_BJT	BD910	1	B	1	R	1	1	I
3922	Transistor_BJT	BD910	2	C	2	D	1	1	P
3923	Transistor_BJT	BD910	3	E	3	U	1	1	P
3924	Transistor_BJT	BD911	1	B	1	R	1	1	I
3925	Transistor_BJT	BD911	2	C	2	D	1	1	P
3926	Transistor_BJT	BD911	3	E	3	U	1	1	P
3927	Transistor_BJT	BDW93	1	B	1	R	1	1	I
3928	Transistor_BJT	BDW93	2	C	2	D	1	1	P
3929	Transistor_BJT	BDW93	3	E	3	U	1	1	P
3930	Transistor_BJT	BDW94	1	B	1	R	1	1	I
3931	Transistor_BJT	BDW94	2	C	2	D	1	1	P
3932	Transistor_BJT	BDW94	3	E	3	U	1	1	P
3933	Transistor_BJT	BF199	1	C	1	D	1	1	P
3934	Transistor_BJT	BF199	2	E	2	U	1	1	P
3935	Transistor_BJT	BF199	3	B	3	R	1	1	I
3936	Transistor_BJT	BF457	1	E	1	U	1	1	P
3937	Transistor_BJT	BF457	2	C	2	D	1	1	P
3938	Transistor_BJT	BF457	3	B	3	R	1	1	I
3939	Transistor_BJT	BFR92	1	B	1	R	1	1	I
3940	Transistor_BJT	BFR92	2	E	2	U	1	1	P
3941	Transistor_BJT	BFR92	3	C	3	D	1	1	P
3942	Transistor_BJT	BFT92	1	B	1	R	1	1	I
3943	Transistor_BJT	BFT92	2	E	2	U	1	1	P
3944	Transistor_BJT	BFT92	3	C	3	D	1	1	P
3945	Transistor_BJT	BUT11	1	B	1	R	1	1	I
3946	Transistor_BJT	BUT11	2	C	2	D	1	1	P
3947	Transistor_BJT	BUT11	3	E	3	U	1	1	P
3948	Transistor_BJT	DTA113T	1	B	1	R	1	1	I
3949	Transistor_BJT	DTA113T	2	E	2	U	1	1	P
3950	Transistor_BJT	DTA113T	3	C	3	D	1	1	P
3951	Transistor_BJT	DTA113Z	1	B	1	R	1	1	I
3952	Transistor_BJT	DTA113Z	2	E	2	U	1	1	P
3953	Transistor_BJT	DTA113Z	3	C	3	D	1	1	P
3954	Transistor_BJT	DTA114E	1	B	1	R	1	1	I
3955	Transistor_BJT	DTA114E	2	E	2	U	1	1	P
3956	Transistor_BJT	DTA114E	3	C	3	D	1	1	P
3957	Transistor_BJT	DTA114G	1	B	1	R	1	1	I
3958	Transistor_BJT	DTA114G	2	E	2	U	1	1	P
3959	Transistor_BJT	DTA114G	3	C	3	D	1	1	P
3960	Transistor_BJT	DTA114T	1	B	1	R	1	1	I
3961	Transistor_BJT	DTA114T	2	E	2	U	1	1	P
3962	Transistor_BJT	DTA114T	3	C	3	D	1	1	P
3963	Transistor_BJT	DTA114W	1	B	1	R	1	1	I
3964	Transistor_BJT	DTA114W	2	E	2	U	1	1	P
3965	Transistor_BJT	DTA114W	3	C	3	D	1	1	P
3966	Transistor_BJT	DTA114Y	1	B	1	R	1	1	I
3967	Transistor_BJT	DTA114Y	2	E	2	U	1	1	P
3968	Transistor_BJT	DTA114Y	3	C	3	D	1	1	P
3969	Transistor_BJT	DTA115E	1	B	1	R	1	1	I
3970	Transistor_BJT	DTA115E	2	E	2	U	1	1	P
3971	Transistor_BJT	DTA115E	3	C	3	D	1	1	P
3972	Transistor_BJT	DTA115G	1	B	1	R	1	1	I
3973	Transistor_BJT	DTA115G	2	E	2	U	1	1	P
3974	Transistor_BJT	DTA115G	3	C	3	D	1	1	P
3975	Transistor_BJT	DTA115T	1	B	1	R	1	1	I
3976	Transistor_BJT	DTA115T	2	E	2	U	1	1	P
3977	Transistor_BJT	DTA115T	3	C	3	D	1	1	P
3978	Transistor_BJT	DTA115U	1	B	1	R	1	1	I
3979	Transistor_BJT	DTA115U	2	E	2	U	1	1	P
3980	Transistor_BJT	DTA115U	3	C	3	D	1	1	P
3981	Transistor_BJT	DTA123E	1	B	1	R	1	1	I
3982	Transistor_BJT	DTA123E	2	E	2	U	1	1	P
3983	Transistor_BJT	DTA123E	3	C	3	D	1	1	P
3984	Transistor_BJT	DTA123J	1	B	1	R	1	1	I
3985	Transistor_BJT	DTA123J	2	E	2	U	1	1	P
3986	Transistor_BJT	DTA123J	3	C	3	D	1	1	P
3987	Transistor_BJT	DTA123Y	1	B	1	R	1	1	I
3988	Transistor_BJT	DTA123Y	2	E	2	U	1	1	P
3989	Transistor_BJT	DTA123Y	3	C	3	D	1	1	P
3990	Transistor_BJT	DTA124E	1	B	1	R	1	1	I
3991	Transistor_BJT	DTA124E	2	E	2	U	1	1	P
3992	Transistor_BJT	DTA124E	3	C	3	D	1	1	P
3993	Transistor_BJT	DTA124G	1	B	1	R	1	1	I
3994	Transistor_BJT	DTA124G	2	E	2	U	1	1	P
3995	Transistor_BJT	DTA124G	3	C	3	D	1	1	P
3996	Transistor_BJT	DTA124T	1	B	1	R	1	1	I
3997	Transistor_BJT	DTA124T	2	E	2	U	1	1	P
3998	Transistor_BJT	DTA124T	3	C	3	D	1	1	P
3999	Transistor_BJT	DTA124X	1	B	1	R	1	1	I
4000	Transistor_BJT	DTA124X	2	E	2	U	1	1	P
4001	Transistor_BJT	DTA124X	3	C	3	D	1	1	P
4002	Transistor_BJT	DTA125T	1	B	1	R	1	1	I
4003	Transistor_BJT	DTA125T	2	E	2	U	1	1	P
4004	Transistor_BJT	DTA125T	3	C	3	D	1	1	P
4005	Transistor_BJT	DTA143E	1	B	1	R	1	1	I
4006	Transistor_BJT	DTA143E	2	E	2	U	1	1	P
4007	Transistor_BJT	DTA143E	3	C	3	D	1	1	P
4008	Transistor_BJT	DTA143T	1	B	1	R	1	1	I
4009	Transistor_BJT	DTA143T	2	E	2	U	1	1	P
4010	Transistor_BJT	DTA143T	3	C	3	D	1	1	P
4011	Transistor_BJT	DTA143X	1	B	1	R	1	1	I
4012	Transistor_BJT	DTA143X	2	E	2	U	1	1	P
4013	Transistor_BJT	DTA143X	3	C	3	D	1	1	P
4014	Transistor_BJT	DTA143Y	1	B	1	R	1	1	I
4015	Transistor_BJT	DTA143Y	2	E	2	U	1	1	P
4016	Transistor_BJT	DTA143Y	3	C	3	D	1	1	P
4017	Transistor_BJT	DTA143Z	1	B	1	R	1	1	I
4018	Transistor_BJT	DTA143Z	2	E	2	U	1	1	P
4019	Transistor_BJT	DTA143Z	3	C	3	D	1	1	P
4020	Transistor_BJT	DTA144E	1	B	1	R	1	1	I
4021	Transistor_BJT	DTA144E	2	E	2	U	1	1	P
4022	Transistor_BJT	DTA144E	3	C	3	D	1	1	P
4023	Transistor_BJT	DTA144G	1	B	1	R	1	1	I
4024	Transistor_BJT	DTA144G	2	E	2	U	1	1	P
4025	Transistor_BJT	DTA144G	3	C	3	D	1	1	P
4026	Transistor_BJT	DTA144T	1	B	1	R	1	1	I
4027	Transistor_BJT	DTA144T	2	E	2	U	1	1	P
4028	Transistor_BJT	DTA144T	3	C	3	D	1	1	P
4029	Transistor_BJT	DTA144V	1	B	1	R	1	1	I
4030	Transistor_BJT	DTA144V	2	E	2	U	1	1	P
4031	Transistor_BJT	DTA144V	3	C	3	D	1	1	P
4032	Transistor_BJT	DTA144W	1	B	1	R	1	1	I
4033	Transistor_BJT	DTA144W	2	E	2	U	1	1	P
4034	Transistor_BJT	DTA144W	3	C	3	D	1	1	P
4035	Transistor_BJT	DTA1D3R	1	B	1	R	1	1	I
4036	Transistor_BJT	DTA1D3R	2	E	2	U	1	1	P
4037	Transistor_BJT	DTA1D3R	3	C	3	D	1	1	P
4038	Transistor_BJT	DTA214Y	1	B	1	R	1	1	I
4039	Transistor_BJT	DTA214Y	2	E	2	U	1	1	P
4040	Transistor_BJT	DTA214Y	3	C	3	D	1	1	P
4041	Transistor_BJT	DTB113E	1	B	1	R	1	1	I
4042	Transistor_BJT	DTB113E	2	E	2	U	1	1	P
4043	Transistor_BJT	DTB113E	3	C	3	D	1	1	P
4044	Transistor_BJT	DTB113Z	1	B	1	R	1	1	I
4045	Transistor_BJT	DTB113Z	2	E	2	U	1	1	P
4046	Transistor_BJT	DTB113Z	3	C	3	D	1	1	P
4047	Transistor_BJT	DTB114E	1	B	1	R	1	1	I
4048	Transistor_BJT	DTB114E	2	E	2	U	1	1	P
4049	Transistor_BJT	DTB114E	3	C	3	D	1	1	P
4050	Transistor_BJT	DTB114G	1	B	1	R	1	1	I
4051	Transistor_BJT	DTB114G	2	E	2	U	1	1	P
4052	Transistor_BJT	DTB114G	3	C	3	D	1	1	P
4053	Transistor_BJT	DTB114T	1	B	1	R	1	1	I
4054	Transistor_BJT	DTB114T	2	E	2	U	1	1	P
4055	Transistor_BJT	DTB114T	3	C	3	D	1	1	P
4056	Transistor_BJT	DTB122J	1	B	1	R	1	1	I
4057	Transistor_BJT	DTB122J	2	E	2	U	1	1	P
4058	Transistor_BJT	DTB122J	3	C	3	D	1	1	P
4059	Transistor_BJT	DTB123E	1	B	1	R	1	1	I
4060	Transistor_BJT	DTB123E	2	E	2	U	1	1	P
4061	Transistor_BJT	DTB123E	3	C	3	D	1	1	P
4062	Transistor_BJT	DTB123T	1	B	1	R	1	1	I
4063	Transistor_BJT	DTB123T	2	E	2	U	1	1	P
4064	Transistor_BJT	DTB123T	3	C	3	D	1	1	P
4065	Transistor_BJT	DTB123Y	1	B	1	R	1	1	I
4066	Transistor_BJT	DTB123Y	2	E	2	U	1	1	P
4067	Transistor_BJT	DTB123Y	3	C	3	D	1	1	P
4068	Transistor_BJT	DTB133H	1	B	1	R	1	1	I
4069	Transistor_BJT	DTB133H	2	E	2	U	1	1	P
4070	Transistor_BJT	DTB133H	3	C	3	D	1	1	P
4071	Transistor_BJT	DTB143T	1	B	1	R	1	1	I
4072	Transistor_BJT	DTB143T	2	E	2	U	1	1	P
4073	Transistor_BJT	DTB143T	3	C	3	D	1	1	P
4074	Transistor_BJT	DTB163T	1	B	1	R	1	1	I
4075	Transistor_BJT	DTB163T	2	E	2	U	1	1	P
4076	Transistor_BJT	DTB163T	3	C	3	D	1	1	P
4077	Transistor_BJT	DTC113T	1	B	1	R	1	1	I
4078	Transistor_BJT	DTC113T	2	E	2	U	1	1	P
4079	Transistor_BJT	DTC113T	3	C	3	D	1	1	P
4080	Transistor_BJT	DTC113Z	1	B	1	R	1	1	I
4081	Transistor_BJT	DTC113Z	2	E	2	U	1	1	P
4082	Transistor_BJT	DTC113Z	3	C	3	D	1	1	P
4083	Transistor_BJT	DTC114E	1	B	1	R	1	1	I
4084	Transistor_BJT	DTC114E	2	E	2	U	1	1	P
4085	Transistor_BJT	DTC114E	3	C	3	D	1	1	P
4086	Transistor_BJT	DTC114G	1	B	1	R	1	1	I
4087	Transistor_BJT	DTC114G	2	E	2	U	1	1	P
4088	Transistor_BJT	DTC114G	3	C	3	D	1	1	P
4089	Transistor_BJT	DTC114T	1	B	1	R	1	1	I
4090	Transistor_BJT	DTC114T	2	E	2	U	1	1	P
4091	Transistor_BJT	DTC114T	3	C	3	D	1	1	P
4092	Transistor_BJT	DTC114W	1	B	1	R	1	1	I
4093	Transistor_BJT	DTC114W	2	E	2	U	1	1	P
4094	Transistor_BJT	DTC114W	3	C	3	D	1	1	P
4095	Transistor_BJT	DTC114Y	1	B	1	R	1	1	I
4096	Transistor_BJT	DTC114Y	2	E	2	U	1	1	P
4097	Transistor_BJT	DTC114Y	3	C	3	D	1	1	P
4098	Transistor_BJT	DTC115E	1	B	1	R	1	1	I
4099	Transistor_BJT	DTC115E	2	E	2	U	1	1	P
4100	Transistor_BJT	DTC115E	3	C	3	D	1	1	P
4101	Transistor_BJT	DTC115G	1	B	1	R	1	1	I
4102	Transistor_BJT	DTC115G	2	E	2	U	1	1	P
4103	Transistor_BJT	DTC115G	3	C	3	D	1	1	P
4104	Transistor_BJT	DTC115T	1	B	1	R	1	1	I
4105	Transistor_BJT	DTC115T	2	E	2	U	1	1	P
4106	Transistor_BJT	DTC115T	3	C	3	D	1	1	P
4107	Transistor_BJT	DTC115U	1	B	1	R	1	1	I
4108	Transistor_BJT	DTC115U	2	E	2	U	1	1	P
4109	Transistor_BJT	DTC115U	3	C	3	D	1	1	P
4110	Transistor_BJT	DTC123E	1	B	1	R	1	1	I
4111	Transistor_BJT	DTC123E	2	E	2	U	1	1	P
4112	Transistor_BJT	DTC123E	3	C	3	D	1	1	P
4113	Transistor_BJT	DTC123J	1	B	1	R	1	1	I
4114	Transistor_BJT	DTC123J	2	E	2	U	1	1	P
4115	Transistor_BJT	DTC123J	3	C	3	D	1	1	P
4116	Transistor_BJT	DTC123Y	1	B	1	R	1	1	I
4117	Transistor_BJT	DTC123Y	2	E	2	U	1	1	P
4118	Transistor_BJT	DTC123Y	3	C	3	D	1	1	P
4119	Transistor_BJT	DTC124E	1	B	1	R	1	1	I
4120	Transistor_BJT	DTC124E	2	E	2	U	1	1	P
4121	Transistor_BJT	DTC124E	3	C	3	D	1	1	P
4122	Transistor_BJT	DTC124G	1	B	1	R	1	1	I
4123	Transistor_BJT	DTC124G	2	E	2	U	1	1	P
4124	Transistor_BJT	DTC124G	3	C	3	D	1	1	P
4125	Transistor_BJT	DTC124T	1	B	1	R	1	1	I
4126	Transistor_BJT	DTC124T	2	E	2	U	1	1	P
4127	Transistor_BJT	DTC124T	3	C	3	D	1	1	P
4128	Transistor_BJT	DTC124X	1	B	1	R	1	1	I
4129	Transistor_BJT	DTC124X	2	E	2	U	1	1	P
4130	Transistor_BJT	DTC124X	3	C	3	D	1	1	P
4131	Transistor_BJT	DTC125T	1	B	1	R	1	1	I
4132	Transistor_BJT	DTC125T	2	E	2	U	1	1	P
4133	Transistor_BJT	DTC125T	3	C	3	D	1	1	P
4134	Transistor_BJT	DTC143E	1	B	1	R	1	1	I
4135	Transistor_BJT	DTC143E	2	E	2	U	1	1	P
4136	Transistor_BJT	DTC143E	3	C	3	D	1	1	P
4137	Transistor_BJT	DTC143T	1	B	1	R	1	1	I
4138	Transistor_BJT	DTC143T	2	E	2	U	1	1	P
4139	Transistor_BJT	DTC143T	3	C	3	D	1	1	P
4140	Transistor_BJT	DTC143X	1	B	1	R	1	1	I
4141	Transistor_BJT	DTC143X	2	E	2	U	1	1	P
4142	Transistor_BJT	DTC143X	3	C	3	D	1	1	P
4143	Transistor_BJT	DTC143Y	1	B	1	R	1	1	I
4144	Transistor_BJT	DTC143Y	2	E	2	U	1	1	P
4145	Transistor_BJT	DTC143Y	3	C	3	D	1	1	P
4146	Transistor_BJT	DTC143Z	1	B	1	R	1	1	I
4147	Transistor_BJT	DTC143Z	2	E	2	U	1	1	P
4148	Transistor_BJT	DTC143Z	3	C	3	D	1	1	P
4149	Transistor_BJT	DTC144E	1	B	1	R	1	1	I
4150	Transistor_BJT	DTC144E	2	E	2	U	1	1	P
4151	Transistor_BJT	DTC144E	3	C	3	D	1	1	P
4152	Transistor_BJT	DTC144G	1	B	1	R	1	1	I
4153	Transistor_BJT	DTC144G	2	E	2	U	1	1	P
4154	Transistor_BJT	DTC144G	3	C	3	D	1	1	P
4155	Transistor_BJT	DTC144T	1	B	1	R	1	1	I
4156	Transistor_BJT	DTC144T	2	E	2	U	1	1	P
4157	Transistor_BJT	DTC144T	3	C	3	D	1	1	P
4158	Transistor_BJT	DTC144V	1	B	1	R	1	1	I
4159	Transistor_BJT	DTC144V	2	E	2	U	1	1	P
4160	Transistor_BJT	DTC144V	3	C	3	D	1	1	P
4161	Transistor_BJT	DTC144W	1	B	1	R	1	1	I
4162	Transistor_BJT	DTC144W	2	E	2	U	1	1	P
4163	Transistor_BJT	DTC144W	3	C	3	D	1	1	P
4164	Transistor_BJT	DTC1D3R	1	B	1	R	1	1	I
4165	Transistor_BJT	DTC1D3R	2	E	2	U	1	1	P
4166	Transistor_BJT	DTC1D3R	3	C	3	D	1	1	P
4167	Transistor_BJT	DTC214Y	1	B	1	R	1	1	I
4168	Transistor_BJT	DTC214Y	2	E	2	U	1	1	P
4169	Transistor_BJT	DTC214Y	3	C	3	D	1	1	P
4170	Transistor_BJT	DTD113E	1	B	1	R	1	1	I
4171	Transistor_BJT	DTD113E	2	E	2	U	1	1	P
4172	Transistor_BJT	DTD113E	3	C	3	D	1	1	P
4173	Transistor_BJT	DTD113Z	1	B	1	R	1	1	I
4174	Transistor_BJT	DTD113Z	2	E	2	U	1	1	P
4175	Transistor_BJT	DTD113Z	3	C	3	D	1	1	P
4176	Transistor_BJT	DTD114E	1	B	1	R	1	1	I
4177	Transistor_BJT	DTD114E	2	E	2	U	1	1	P
4178	Transistor_BJT	DTD114E	3	C	3	D	1	1	P
4179	Transistor_BJT	DTD114G	1	B	1	R	1	1	I
4180	Transistor_BJT	DTD114G	2	E	2	U	1	1	P
4181	Transistor_BJT	DTD114G	3	C	3	D	1	1	P
4182	Transistor_BJT	DTD114T	1	B	1	R	1	1	I
4183	Transistor_BJT	DTD114T	2	E	2	U	1	1	P
4184	Transistor_BJT	DTD114T	3	C	3	D	1	1	P
4185	Transistor_BJT	DTD122J	1	B	1	R	1	1	I
4186	Transistor_BJT	DTD122J	2	E	2	U	1	1	P
4187	Transistor_BJT	DTD122J	3	C	3	D	1	1	P
4188	Transistor_BJT	DTD123E	1	B	1	R	1	1	I
4189	Transistor_BJT	DTD123E	2	E	2	U	1	1	P
4190	Transistor_BJT	DTD123E	3	C	3	D	1	1	P
4191	Transistor_BJT	DTD123T	1	B	1	R	1	1	I
4192	Transistor_BJT	DTD123T	2	E	2	U	1	1	P
4193	Transistor_BJT	DTD123T	3	C	3	D	1	1	P
4194	Transistor_BJT	DTD123Y	1	B	1	R	1	1	I
4195	Transistor_BJT	DTD123Y	2	E	2	U	1	1	P
4196	Transistor_BJT	DTD123Y	3	C	3	D	1	1	P
4197	Transistor_BJT	DTD133H	1	B	1	R	1	1	I
4198	Transistor_BJT	DTD133H	2	E	2	U	1	1	P
4199	Transistor_BJT	DTD133H	3	C	3	D	1	1	P
4200	Transistor_BJT	DTD143T	1	B	1	R	1	1	I
4201	Transistor_BJT	DTD143T	2	E	2	U	1	1	P
4202	Transistor_BJT	DTD143T	3	C	3	D	1	1	P
4203	Transistor_BJT	DTD163T	1	B	1	R	1	1	I
4204	Transistor_BJT	DTD163T	2	E	2	U	1	1	P
4205	Transistor_BJT	DTD163T	3	C	3	D	1	1	P
4206	Transistor_BJT	FMB2227A	1	B1	1	R	1	1	I
4207	Transistor_BJT	FMB2227A	2	E2	2	U	2	1	P
4208	Transistor_BJT	FMB2227A	3	B2	3	R	2	1	I
4209	Transistor_BJT	FMB2227A	4	C2	4	D	2	1	P
4210	Transistor_BJT	FMB2227A	5	E1	5	U	1	1	P
4211	Transistor_BJT	FMB2227A	6	C1	6	D	1	1	P
4212	Transistor_BJT	KTD1624	1	B	1	R	1	1	I
4213	Transistor_BJT	KTD1624	2	C	2	D	1	1	P
4214	Transistor_BJT	KTD1624	3	E	3	U	1	1	P
4215	Transistor_BJT	MAT02	1	C	1	D	1	1	P
4216	Transistor_BJT	MAT02	2	B	2	R	1	1	I
4217	Transistor_BJT	MAT02	3	E	3	U	1	1	P
4218	Transistor_BJT	MAT02	4	E	4	U	2	1	P
4219	Transistor_BJT	MAT02	5	B	5	R	2	1	I
4220	Transistor_BJT	MAT02	6	C	6	D	2	1	P
4221	Transistor_BJT	MJ2955	1	B	1	R	1	1	I
4222	Transistor_BJT	MJ2955	2	E	2	U	1	1	P
4223	Transistor_BJT	MJ2955	3	C	3	D	1	1	P
4224	Transistor_BJT	MJE13003	1	B	1	R	1	1	I
4225	Transistor_BJT	MJE13003	2	C	2	D	1	1	P
4226	Transistor_BJT	MJE13003	3	E	3	U	1	1	P
4227	Transistor_BJT	MJE13007G	1	B	1	R	1	1	I
4228	Transistor_BJT	MJE13007G	2	C	2	D	1	1	P
4229	Transistor_BJT	MJE13007G	3	E	3	U	1	1	P
4230	Transistor_BJT	MMBTA42	1	B	1	R	1	1	I
4231	Transistor_BJT	MMBTA42	2	E	2	U	1	1	P
4232	Transistor_BJT	MMBTA42	3	C	3	D	1	1	P
4233	Transistor_BJT	MMBTA92	1	B	1	R	1	1	I
4234	Transistor_BJT	MMBTA92	2	E	2	U	1	1	P
4235	Transistor_BJT	MMBTA92	3	C	3	D	1	1	P
4236	Transistor_BJT	MPSA42	1	E	1	U	1	1	P
4237	Transistor_BJT	MPSA42	2	B	2	R	1	1	I
4238	Transistor_BJT	MPSA42	3	C	3	D	1	1	P
4239	Transistor_BJT	MPSA92	1	E	1	U	1	1	P
4240	Transistor_BJT	MPSA92	2	B	2	R	1	1	I
4241	Transistor_BJT	MPSA92	3	C	3	D	1	1	P
4242	Transistor_BJT	MUN5211DW1	1	E1	1	U	2	1	P
4243	Transistor_BJT	MUN5211DW1	2	B1	2	R	2	1	I
4244	Transistor_BJT	MUN5211DW1	3	C1	3	D	1	1	P
4245	Transistor_BJT	MUN5211DW1	4	E1	4	U	1	1	P
4246	Transistor_BJT	MUN5211DW1	5	B1	5	R	1	1	I
4247	Transistor_BJT	MUN5211DW1	6	C1	6	D	2	1	P
4248	Transistor_BJT	PN2222A	1	E	1	U	1	1	P
4249	Transistor_BJT	PN2222A	2	B	2	R	1	1	I
4250	Transistor_BJT	PN2222A	3	C	3	D	1	1	P
4251	Transistor_BJT	PZT2222A	1	B	1	R	1	1	I
4252	Transistor_BJT	PZT2222A	2	C	2	D	1	1	P
4253	Transistor_BJT	PZT2222A	3	E	3	U	1	1	P
4254	Transistor_BJT	PZT3904	1	B	1	R	1	1	I
4255	Transistor_BJT	PZT3904	2	C	2	D	1	1	P
4256	Transistor_BJT	PZT3904	3	E	3	U	1	1	P
4257	Transistor_BJT	PZT3904	4	C	4	D	1	1	P
4258	Transistor_BJT	PZT3906	1	B	1	R	1	1	I
4259	Transistor_BJT	PZT3906	2	C	2	D	1	1	P
4260	Transistor_BJT	PZT3906	3	E	3	U	1	1	P
4261	Transistor_BJT	PZT3906	4	C	4	D	1	1	P
4262	Transistor_BJT	PZTA42	1	B	1	R	1	1	I
4263	Transistor_BJT	PZTA42	2	C	2	D	1	1	P
4264	Transistor_BJT	PZTA42	3	E	3	U	1	1	P
4265	Transistor_BJT	PZTA92	1	B	1	R	1	1	I
4266	Transistor_BJT	PZTA92	2	C	2	D	1	1	P
4267	Transistor_BJT	PZTA92	3	E	3	U	1	1	P
4268	Transistor_BJT	S8050	1	E	1	U	1	1	P
4269	Transistor_BJT	S8050	2	B	2	R	1	1	I
4270	Transistor_BJT	S8050	3	C	3	D	1	1	P
